status,bed,bath,acre_lot,city,state,zip_code,house_size,prev_sold_date,price
for_sale,3.0,1.0,0.28,Utuado,Puerto Rico,641.0,781.0,,75000
for_sale,3.0,1.0,0.1,Canovanas,Puerto Rico,729.0,648.0,,72000
for_sale,4.0,2.0,0.15,Vega Alta,Puerto Rico,692.0,6458.0,,105000
for_sale,3.0,2.0,0.09,San Juan,Puerto Rico,924.0,1532.0,,124000
for_sale,,,0.78,Saint John,Virgin Islands,830.0,,,289000
for_sale,,,12.25,Maricao,Puerto Rico,606.0,,,160000
for_sale,,,1.15,Saint John,Virgin Islands,830.0,,,1080000
for_sale,2.0,1.0,,San Juan,Puerto Rico,901.0,565.0,,280000
for_sale,3.0,1.0,0.22,Mayaguez,Puerto Rico,680.0,746.0,,35000
for_sale,1.0,1.0,,San Juan,Puerto Rico,917.0,527.0,,105000
for_sale,6.0,2.0,0.26,Carolina,Puerto Rico,979.0,4300.0,,140000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1380.0,,155000
for_sale,1.0,2.0,,Rio Grande,Puerto Rico,745.0,693.0,,130000
for_sale,,,1.6,Rincon,Puerto Rico,677.0,,,500000
for_sale,5.0,2.0,0.05,Dorado,Puerto Rico,646.0,1600.0,,120000
for_sale,2.0,2.0,,San Juan,Puerto Rico,917.0,921.0,,125000
for_sale,3.0,2.0,0.07,Vega Alta,Puerto Rico,692.0,800.0,,49300
for_sale,6.0,4.0,0.1,Toa Alta,Puerto Rico,953.0,2600.0,,65000
for_sale,3.0,2.0,0.08,San Juan,Puerto Rico,924.0,3670.0,,145000
for_sale,5.0,6.0,0.55,Guaynabo,Puerto Rico,966.0,8000.0,,1450000
for_sale,6.0,3.0,0.08,Humacao,Puerto Rico,791.0,2599.0,,99000
for_sale,7.0,5.0,0.51,Carolina,Puerto Rico,982.0,1777.0,,187000
for_sale,,,4.86,Dorado,Puerto Rico,646.0,,,800000
for_sale,3.0,2.0,,Toa Baja,Puerto Rico,949.0,2572.0,,128000
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1204.0,,119000
for_sale,5.0,7.0,0.53,San Juan,Puerto Rico,926.0,4111.0,,383500
for_sale,4.0,2.0,0.08,Cabo Rojo,Puerto Rico,623.0,3052.0,,250000
for_sale,3.0,2.0,0.11,Vega Baja,Puerto Rico,693.0,900.0,,98000
for_sale,2.0,2.0,,San Juan,Puerto Rico,901.0,1126.0,,625000
for_sale,2.0,2.0,,Guaynabo,Puerto Rico,966.0,709.0,,135000
for_sale,2.0,1.0,,San Juan,Puerto Rico,923.0,845.0,,100000
for_sale,6.0,4.0,,Arecibo,Puerto Rico,612.0,2200.0,,81900
for_sale,3.0,2.0,0.09,Morovis,Puerto Rico,687.0,1512.0,,94000
for_sale,4.0,2.0,0.06,Humacao,Puerto Rico,741.0,1299.0,,129000
for_sale,2.0,1.0,0.19,Dorado,Puerto Rico,646.0,834.0,,83600
for_sale,4.0,2.0,0.08,San Juan,Puerto Rico,920.0,1204.0,,175000
for_sale,,,0.53,Christiansted,Virgin Islands,820.0,,,29900
for_sale,,,1.42,San Juan,Puerto Rico,926.0,,,170000
for_sale,3.0,2.0,0.01,Ceiba,Puerto Rico,735.0,1168.0,,135000
for_sale,5.0,3.0,0.22,Hatillo,Puerto Rico,659.0,3650.0,,418000
for_sale,10.0,4.0,0.08,San Juan,Puerto Rico,915.0,2905.0,,175000
for_sale,6.0,3.0,1.75,Villalba,Puerto Rico,766.0,1943.0,,189000
for_sale,3.0,1.0,0.08,Toa Baja,Puerto Rico,949.0,950.0,,73400
for_sale,3.0,2.0,0.4,Fajardo,Puerto Rico,738.0,1498.0,,115000
for_sale,5.0,2.0,0.05,Dorado,Puerto Rico,646.0,1600.0,,120000
for_sale,3.0,2.0,0.07,Vega Alta,Puerto Rico,692.0,800.0,,49300
for_sale,,,51.47,Barranquitas,Puerto Rico,794.0,,,220000
for_sale,3.0,1.0,0.16,Trujillo Alto,Puerto Rico,976.0,567.0,,125000
for_sale,,,4.22,Lares,Puerto Rico,669.0,,,325000
for_sale,,,10.68,Hatillo,Puerto Rico,659.0,,,350000
for_sale,3.0,2.0,,Caguas,Puerto Rico,727.0,997.0,,109900
for_sale,,,6.99,Saint Thomas,Virgin Islands,802.0,,,560000
for_sale,3.0,1.0,0.07,San Juan,Puerto Rico,907.0,1374.0,,66500
for_sale,,,0.27,Manati,Puerto Rico,674.0,,,50000
for_sale,5.0,4.0,0.25,San Juan,Puerto Rico,926.0,3123.0,,2000000
for_sale,,6.0,,San Juan,Puerto Rico,907.0,5530.0,,2500000
for_sale,4.0,2.0,0.09,San Juan,Puerto Rico,926.0,1000.0,,145000
for_sale,,,3.09,Christiansted,Virgin Islands,820.0,,,265000
for_sale,5.0,3.0,0.07,San Juan,Puerto Rico,921.0,2100.0,,189000
for_sale,4.0,2.0,0.03,Toa Baja,Puerto Rico,949.0,1111.0,,125000
for_sale,4.0,3.0,0.21,Barceloneta,Puerto Rico,617.0,2961.0,,375000
for_sale,4.0,3.0,0.29,Rio Piedras,Puerto Rico,927.0,2206.0,,700000
for_sale,,,1.46,Aguada,Puerto Rico,602.0,,,150000
for_sale,3.0,1.0,,San Juan,Puerto Rico,926.0,850.0,,89000
for_sale,4.0,3.0,0.12,Mayaguez,Puerto Rico,680.0,2143.0,,199900
for_sale,4.0,3.0,0.12,Dorado,Puerto Rico,646.0,2490.0,,895000
for_sale,3.0,2.0,0.09,Mayaguez,Puerto Rico,680.0,1760.0,,115000
for_sale,6.0,6.0,0.08,Bayamon,Puerto Rico,957.0,1811.0,,94900
for_sale,3.0,1.0,0.08,Vega Baja,Puerto Rico,693.0,770.0,,32000
for_sale,2.0,1.0,0.1,Arecibo,Puerto Rico,612.0,680.0,,70000
for_sale,4.0,2.0,0.21,Dorado,Puerto Rico,646.0,999.0,,850000
for_sale,3.0,2.0,,Vega Baja,Puerto Rico,963.0,1120.0,,108000
for_sale,4.0,2.0,,San Juan,Puerto Rico,926.0,1573.0,,145000
for_sale,3.0,2.0,4.67,Cayey,Puerto Rico,736.0,1095.0,,150000
for_sale,3.0,2.0,0.14,Barceloneta,Puerto Rico,617.0,955.0,,113500
for_sale,3.0,1.0,0.17,Vega Baja,Puerto Rico,693.0,824.0,,71000
for_sale,3.0,4.0,,San Juan,Puerto Rico,907.0,3022.0,,3750000
for_sale,3.0,2.0,0.89,Guayama,Puerto Rico,784.0,1416.0,,68500
for_sale,2.0,1.0,,Humacao,Puerto Rico,791.0,722.0,,69900
for_sale,,,125.0,Guanica,Puerto Rico,653.0,,,15000000
for_sale,1.0,1.0,,San Juan,Puerto Rico,924.0,600.0,,86000
for_sale,,,2.64,Aguada,Puerto Rico,602.0,,,649000
for_sale,4.0,3.0,,Humacao,Puerto Rico,791.0,2164.0,,995000
for_sale,4.0,3.0,0.08,Bayamon,Puerto Rico,783.0,1245.0,,138000
for_sale,3.0,2.0,0.12,Rincon,Puerto Rico,677.0,2000.0,,295000
for_sale,,,0.6,Ponce,Puerto Rico,717.0,,,103000
for_sale,2.0,1.0,,San Juan,Puerto Rico,926.0,700.0,,62000
for_sale,3.0,3.0,0.06,Humacao,Puerto Rico,791.0,2988.0,,530000
for_sale,3.0,3.0,0.76,Ceiba,Puerto Rico,735.0,927.0,,399900
for_sale,3.0,1.0,0.09,Caguas,Puerto Rico,725.0,893.0,,92000
for_sale,4.0,3.0,0.05,San Juan,Puerto Rico,926.0,1312.0,,188000
for_sale,,,0.79,Kingshill,Virgin Islands,850.0,,,145000
for_sale,3.0,1.0,0.06,San Juan,Puerto Rico,924.0,692.0,,59850
for_sale,,,0.22,San German,Puerto Rico,683.0,,,45000
for_sale,3.0,2.0,,Carolina,Puerto Rico,979.0,1451.0,,1500000
for_sale,4.0,4.0,0.08,Toa Baja,Puerto Rico,949.0,2800.0,,249000
for_sale,3.0,2.0,0.09,Jayuya,Puerto Rico,664.0,1100.0,,120000
for_sale,,,0.54,Ponce,Puerto Rico,728.0,,,90000
for_sale,,1.0,,San Juan,Puerto Rico,918.0,490.0,,125000
for_sale,5.0,2.0,0.32,Mayaguez,Puerto Rico,680.0,1500.0,,55000
for_sale,,,0.32,Moca,Puerto Rico,676.0,,,29000
for_sale,2.0,1.0,,Toa Baja,Puerto Rico,949.0,900.0,,77000
for_sale,4.0,3.0,0.32,Trujillo Alto,Puerto Rico,796.0,2200.0,,210000
for_sale,2.0,2.0,,San Juan,Puerto Rico,911.0,1780.0,,3300000
for_sale,3.0,1.0,0.06,San Juan,Puerto Rico,921.0,730.0,,76600
for_sale,3.0,1.0,0.03,Cabo Rojo,Puerto Rico,623.0,980.0,,75000
for_sale,3.0,2.0,,San Juan,Puerto Rico,907.0,1200.0,,395000
for_sale,4.0,5.0,0.21,Dorado,Puerto Rico,646.0,5000.0,,2849000
for_sale,2.0,1.0,0.01,Hatillo,Puerto Rico,659.0,,,55000
for_sale,,,0.23,Rincon,Puerto Rico,602.0,,,329000
for_sale,4.0,2.0,0.12,Mayaguez,Puerto Rico,682.0,1300.0,,90000
for_sale,3.0,2.0,0.28,San Sebastian,Puerto Rico,685.0,1500.0,,255000
for_sale,3.0,1.0,0.08,Arecibo,Puerto Rico,612.0,1009.0,,94600
for_sale,3.0,2.0,,San Juan,Puerto Rico,907.0,1477.0,,585000
for_sale,10.0,4.0,0.08,San Juan,Puerto Rico,915.0,2905.0,,175000
for_sale,,,3.57,Cabo Rojo,Puerto Rico,623.0,,,275000
for_sale,2.0,3.0,0.05,Santurce,Puerto Rico,907.0,1924.0,,1685000
for_sale,4.0,1.0,0.94,Utuado,Puerto Rico,641.0,13818.0,,108000
for_sale,1.0,1.0,25.94,Cayey,Puerto Rico,736.0,3000.0,,1250000
for_sale,3.0,2.0,4.67,Cayey,Puerto Rico,736.0,1095.0,,150000
for_sale,1.0,1.0,,Fajardo,Puerto Rico,738.0,833.0,,550000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,957.0,1300.0,,117500
for_sale,2.0,2.0,,Saint John,Virgin Islands,830.0,1423.0,,1875000
for_sale,,,1.74,Rincon,Puerto Rico,677.0,,,2250000
for_sale,,,31.08,Cabo Rojo,Puerto Rico,623.0,,,495000
for_sale,4.0,2.0,0.1,Ponce,Puerto Rico,731.0,1800.0,,145000
for_sale,2.0,1.0,,San Juan,Puerto Rico,901.0,565.0,,280000
for_sale,5.0,5.0,0.25,Guaynabo,Puerto Rico,969.0,4120.0,,1350000
for_sale,2.0,3.0,0.03,Guanica,Puerto Rico,653.0,1823.0,,44000
for_sale,4.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1576.0,,220000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,961.0,2164.0,,225000
for_sale,6.0,5.0,0.15,San Juan,Puerto Rico,913.0,3210.0,,950000
for_sale,3.0,1.0,0.08,Trujillo Alto,Puerto Rico,976.0,884.0,,86000
for_sale,3.0,1.0,0.07,Florida,Puerto Rico,650.0,800.0,,115000
for_sale,3.0,2.0,,Cabo Rojo,Puerto Rico,623.0,1205.0,,115000
for_sale,2.0,1.0,,San Juan,Puerto Rico,907.0,1147.0,,600000
for_sale,4.0,4.0,0.32,Dorado,Puerto Rico,646.0,2800.0,,825000
for_sale,6.0,6.0,0.05,San Juan,Puerto Rico,909.0,2000.0,,295000
for_sale,4.0,4.0,0.14,Caguas,Puerto Rico,727.0,3311.0,,675000
for_sale,5.0,2.0,0.37,Bayamon,Puerto Rico,956.0,1010.0,,150000
for_sale,3.0,2.0,0.21,Toa Alta,Puerto Rico,953.0,1000.0,,73000
for_sale,7.0,4.0,0.06,San Juan,Puerto Rico,921.0,1542.0,,107000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1551.0,,365000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1136.0,,115000
for_sale,3.0,2.0,0.13,Santa Isabel,Puerto Rico,757.0,2198.0,,210000
for_sale,,,0.45,Kingshill,Virgin Islands,850.0,,,175000
for_sale,3.0,2.0,,San Juan,Puerto Rico,907.0,1200.0,,395000
for_sale,4.0,2.0,0.07,Carolina,Puerto Rico,983.0,1200.0,,150000
for_sale,3.0,2.0,0.15,San Juan,Puerto Rico,926.0,1100.0,,180000
for_sale,4.0,2.0,0.31,Cayey,Puerto Rico,737.0,3300.0,,475000
for_sale,3.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1400.0,,155000
for_sale,3.0,1.0,,Bayamon,Puerto Rico,961.0,794.0,,62000
for_sale,,,1.04,Christiansted,Virgin Islands,820.0,,,165000
for_sale,5.0,4.0,1.8,Aguada,Puerto Rico,677.0,6000.0,,1200000
for_sale,,,0.44,,Virgin Islands,,,,165000
for_sale,3.0,1.0,0.3,San Juan,Puerto Rico,924.0,900.0,,93300
for_sale,,,0.67,Guaynabo,Puerto Rico,969.0,,,110000
for_sale,5.0,6.0,2.29,Christiansted,Virgin Islands,820.0,,,1695000
for_sale,6.0,3.0,4.94,Vega Alta,Puerto Rico,692.0,3000.0,,265000
for_sale,,,0.6,Cidra,Puerto Rico,739.0,,,125000
for_sale,3.0,3.0,0.97,Carolina,Puerto Rico,987.0,1550.0,,299000
for_sale,3.0,1.0,0.19,Mayaguez,Puerto Rico,682.0,778.0,,90000
for_sale,4.0,2.0,0.09,Bayamon,Puerto Rico,959.0,1100.0,,86600
for_sale,,,11.0,Aguada,Puerto Rico,603.0,,,199900
for_sale,3.0,2.0,0.02,San Juan,Puerto Rico,907.0,1105.0,,639000
for_sale,3.0,1.0,0.04,Bayamon,Puerto Rico,956.0,813.0,,115000
for_sale,4.0,3.0,0.1,Cidra,Puerto Rico,739.0,1750.0,,135000
for_sale,,,0.68,Christiansted,Virgin Islands,820.0,,,74800
for_sale,3.0,2.0,0.07,Caguas,Puerto Rico,725.0,1316.0,,132000
for_sale,4.0,2.0,0.44,Toa Alta,Puerto Rico,953.0,1328.0,,125000
for_sale,3.0,1.0,0.07,Carolina,Puerto Rico,985.0,1000.0,,102000
for_sale,4.0,2.0,,San Juan,Puerto Rico,926.0,1573.0,,145000
for_sale,3.0,1.0,0.09,Juncos,Puerto Rico,777.0,945.0,,40000
for_sale,4.0,2.0,0.08,Bayamon,Puerto Rico,957.0,2000.0,,178000
for_sale,3.0,2.0,0.13,Bayamon,Puerto Rico,956.0,1300.0,,127000
for_sale,,,0.31,Guaynabo,Puerto Rico,971.0,,,140000
for_sale,3.0,2.0,0.05,Rio Grande,Puerto Rico,745.0,1587.0,,99000
for_sale,,,3.17,Saint Thomas,Virgin Islands,802.0,,,1050000
for_sale,4.0,2.0,0.23,Hatillo,Puerto Rico,659.0,1384.0,,130000
for_sale,3.0,1.0,,Bayamon,Puerto Rico,961.0,939.0,,89500
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1382.0,,161000
for_sale,4.0,2.0,0.12,Guaynabo,Puerto Rico,969.0,1824.0,,525000
for_sale,3.0,2.0,0.06,Trujillo Alto,Puerto Rico,976.0,970.0,,145000
for_sale,4.0,7.0,0.37,Dorado,Puerto Rico,646.0,7096.0,,12000000
for_sale,5.0,5.0,0.16,Vieques,Puerto Rico,765.0,2000.0,,899000
for_sale,6.0,1.0,0.21,San Juan,Puerto Rico,920.0,756.0,,80000
for_sale,4.0,1.0,0.8,Ponce,Puerto Rico,731.0,921.0,,67600
for_sale,7.0,3.0,0.31,Arecibo,Puerto Rico,612.0,2715.0,,239000
for_sale,4.0,2.0,0.08,Toa Alta,Puerto Rico,953.0,1650.0,,157500
for_sale,4.0,2.0,0.08,San Juan,Puerto Rico,920.0,1204.0,,175000
for_sale,,,0.87,Carolina,Puerto Rico,987.0,,,700000
for_sale,3.0,3.0,,San Juan,Puerto Rico,901.0,3900.0,,3950000
for_sale,,,0.21,Aguada,Puerto Rico,602.0,,,74000
for_sale,3.0,1.0,0.09,Aguada,Puerto Rico,602.0,900.0,,74000
for_sale,3.0,1.0,0.1,Comerio,Puerto Rico,782.0,724.0,,35000
for_sale,3.0,1.0,0.07,Rio Grande,Puerto Rico,745.0,932.0,,115000
for_sale,6.0,5.0,0.27,Ponce,Puerto Rico,717.0,3953.0,,349900
for_sale,3.0,1.0,,San Juan,Puerto Rico,926.0,889.0,,122900
for_sale,,,3.93,Kingshill,Virgin Islands,850.0,,,359000
for_sale,4.0,2.0,0.08,Bayamon,Puerto Rico,957.0,2000.0,,178000
for_sale,3.0,1.0,1.33,Rio Grande,Puerto Rico,745.0,843.0,,72700
for_sale,,,0.49,Christiansted,Virgin Islands,820.0,,,39900
for_sale,2.0,2.0,0.02,Rincon,Puerto Rico,677.0,1183.0,,295000
for_sale,,,1.33,Guaynabo,Puerto Rico,971.0,,,120000
for_sale,2.0,2.0,,Carolina,Puerto Rico,979.0,2984.0,,720000
for_sale,2.0,1.0,0.49,Luquillo,Puerto Rico,773.0,585.0,,41600
for_sale,3.0,2.0,,San Juan,Puerto Rico,907.0,1168.0,,215000
for_sale,,,2.36,Kingshill,Virgin Islands,850.0,,,615738
for_sale,2.0,1.0,0.23,Yauco,Puerto Rico,698.0,621.0,,50000
for_sale,5.0,3.0,0.07,Manati,Puerto Rico,674.0,1700.0,,165000
for_sale,,,0.76,Kingshill,Virgin Islands,850.0,,,330790
for_sale,,,74.84,Gurabo,Puerto Rico,778.0,,,950000
for_sale,3.0,2.0,0.08,Barceloneta,Puerto Rico,617.0,1015.0,,111000
for_sale,2.0,2.0,,Christiansted,Virgin Islands,820.0,1118.0,,180000
for_sale,3.0,2.0,0.11,Vega Baja,Puerto Rico,693.0,900.0,,98000
for_sale,3.0,3.0,0.3,Toa Alta,Puerto Rico,953.0,2400.0,,270000
for_sale,,,0.84,,Virgin Islands,,,,72000
for_sale,4.0,2.0,0.15,Vega Alta,Puerto Rico,692.0,6458.0,,105000
for_sale,3.0,2.0,0.08,San Juan,Puerto Rico,910.0,1500.0,,131000
for_sale,4.0,2.0,0.07,Carolina,Puerto Rico,983.0,1200.0,,150000
for_sale,3.0,3.0,2.15,Christiansted,Virgin Islands,820.0,4500.0,,3950000
for_sale,4.0,3.0,0.32,Guaynabo,Puerto Rico,969.0,4453.0,,1175000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,1747.0,,350000
for_sale,3.0,1.0,0.11,Bayamon,Puerto Rico,957.0,782.0,,135000
for_sale,,1.0,,Carolina,Puerto Rico,979.0,300.0,,144900
for_sale,4.0,2.0,0.35,Juana Diaz,Puerto Rico,795.0,1918.0,,97000
for_sale,,,41.71,Gurabo,Puerto Rico,778.0,,,645000
for_sale,2.0,1.0,,San Juan,Puerto Rico,926.0,700.0,,62000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,692.0,1747.0,,350000
for_sale,6.0,2.0,0.05,Mayaguez,Puerto Rico,680.0,,,65000
for_sale,5.0,2.0,0.05,Dorado,Puerto Rico,646.0,1600.0,,120000
for_sale,2.0,2.0,,San Juan,Puerto Rico,907.0,1201.0,,750000
for_sale,3.0,2.0,,Guaynabo,Puerto Rico,969.0,1551.0,,365000
for_sale,3.0,2.0,0.03,Toa Baja,Puerto Rico,949.0,,,117000
for_sale,2.0,2.0,,Cabo Rojo,Puerto Rico,623.0,1356.0,,389000
for_sale,,,0.5,,Virgin Islands,,,,120000
for_sale,,,29.0,Salinas,Puerto Rico,751.0,,,1356000
for_sale,2.0,1.0,0.07,Caguas,Puerto Rico,725.0,953.0,,110000
for_sale,3.0,2.0,0.27,Bayamon,Puerto Rico,959.0,1390.0,,118800
for_sale,3.0,2.0,0.27,Arecibo,Puerto Rico,612.0,1100.0,,75000
for_sale,3.0,2.0,1.18,Bayamon,Puerto Rico,959.0,1390.0,,109400
for_sale,,,4.34,Cidra,Puerto Rico,739.0,,,100000
for_sale,6.0,3.0,4.94,Vega Alta,Puerto Rico,692.0,3000.0,,265000
for_sale,,,0.5,Christiansted,Virgin Islands,820.0,,,79000
for_sale,3.0,2.0,28.99,Patillas,Puerto Rico,723.0,2396.0,,600000
for_sale,3.0,4.0,1.94,Utuado,Puerto Rico,641.0,2500.0,,195000
for_sale,2.0,1.0,0.1,Bayamon,Puerto Rico,956.0,730.0,,156000
for_sale,3.0,2.0,0.07,Fajardo,Puerto Rico,738.0,732.0,,64900
for_sale,5.0,5.0,0.13,Guaynabo,Puerto Rico,969.0,3240.0,,550000
for_sale,3.0,1.0,0.03,San Lorenzo,Puerto Rico,754.0,1379.0,,80000
for_sale,3.0,4.0,1.94,Utuado,Puerto Rico,641.0,2500.0,,195000
for_sale,3.0,2.0,0.25,Morovis,Puerto Rico,687.0,2500.0,,210000
for_sale,3.0,1.0,0.04,Ponce,Puerto Rico,716.0,1025.0,,65000
for_sale,,,262.0,Sabana Grande,Puerto Rico,637.0,,,575000
for_sale,4.0,3.0,0.12,Toa Baja,Puerto Rico,946.0,2350.0,,565000
for_sale,4.0,2.0,0.12,Mayaguez,Puerto Rico,682.0,1300.0,,90000
for_sale,5.0,3.0,0.37,Bayamón,Puerto Rico,957.0,3154.0,,495000
for_sale,,,0.65,Frederiksted,Virgin Islands,840.0,,,79000
for_sale,4.0,2.0,0.04,Mayaguez,Puerto Rico,680.0,960.0,,59000
for_sale,3.0,2.0,,Vega Alta,Puerto Rico,646.0,1564.0,,375000
for_sale,4.0,3.0,0.32,San Juan,Puerto Rico,926.0,2500.0,,224995
for_sale,3.0,5.0,0.39,Bayamon,Puerto Rico,959.0,2608.0,,295000
for_sale,4.0,2.0,0.09,Toa Baja,Puerto Rico,949.0,2304.0,,439000
for_sale,4.0,2.0,0.44,Toa Alta,Puerto Rico,953.0,1328.0,,125000
for_sale,3.0,3.0,0.06,Humacao,Puerto Rico,791.0,2200.0,,575000
for_sale,3.0,3.0,0.08,Toa Baja,Puerto Rico,949.0,2000.0,,129900
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1250.0,,245000
for_sale,3.0,3.0,,Guaynabo,Puerto Rico,969.0,2080.0,,180000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,979.0,,135000
for_sale,3.0,2.0,,Trujillo Alto,Puerto Rico,976.0,1136.0,,115000
for_sale,3.0,2.0,,San Juan,Puerto Rico,909.0,1769.0,,1450000
for_sale,2.0,2.0,,San Juan,Puerto Rico,913.0,895.0,,295000
for_sale,4.0,2.0,0.12,Luquillo,Puerto Rico,773.0,1800.0,,1950000
for_sale,4.0,3.0,0.3,San Juan,Puerto Rico,926.0,1500.0,,174900
for_sale,3.0,2.0,0.15,Cidra,Puerto Rico,739.0,1130.0,,100000
for_sale,5.0,3.0,0.49,Penuelas,Puerto Rico,624.0,2500.0,,799000
for_sale,,,0.75,Guaynabo,Puerto Rico,969.0,,,198000
for_sale,3.0,2.0,,San Juan,Puerto Rico,918.0,,,125000
for_sale,3.0,1.0,0.23,Humacao,Puerto Rico,791.0,938.0,,60000
for_sale,3.0,2.0,0.09,San Sebastian,Puerto Rico,685.0,1120.0,,70000
for_sale,4.0,2.0,0.22,Arecibo,Puerto Rico,612.0,2760.0,,109000
for_sale,3.0,1.0,0.08,Santa Isabel,Puerto Rico,757.0,683.0,,67000
for_sale,,,21.76,San Lorenzo,Puerto Rico,754.0,,,750000
for_sale,3.0,2.0,,San Juan,Puerto Rico,918.0,1812.0,,625000
for_sale,4.0,2.0,2.06,Utuado,Puerto Rico,641.0,1100.0,,219900
for_sale,3.0,3.0,2.38,Christiansted,Virgin Islands,820.0,3550.0,,1680000
for_sale,,,0.21,Hatillo,Puerto Rico,659.0,,,62000
for_sale,3.0,1.0,0.16,Cayey,Puerto Rico,737.0,800.0,,90000
for_sale,,,0.21,Aguada,Puerto Rico,602.0,,,74000
for_sale,,,0.63,Frederiksted,Virgin Islands,840.0,,,45000
for_sale,5.0,3.0,0.49,Penuelas,Puerto Rico,624.0,2500.0,,799000
for_sale,3.0,2.0,,Bayamon,Puerto Rico,961.0,1453.0,,135000
for_sale,3.0,2.0,,San Juan,Puerto Rico,926.0,1265.0,,128300
for_sale,4.0,5.0,1.98,Dorado,Puerto Rico,646.0,7000.0,,11500000
for_sale,6.0,4.0,1.01,Christiansted,Virgin Islands,820.0,4800.0,,759000
for_sale,3.0,1.0,0.12,Bayamon,Puerto Rico,957.0,810.0,,85800
for_sale,,,1.23,Christiansted,Virgin Islands,820.0,,,299000
for_sale,,,0.5,Saint John,Virgin Islands,830.0,,,195000
for_sale,,,1.16,Kingshill,Virgin Islands,850.0,,,607920
for_sale,4.0,2.0,0.06,Humacao,Puerto Rico,791.0,1443.0,,58000
for_sale,4.0,2.0,0.09,Guayama,Puerto Rico,784.0,852.0,,75000
for_sale,3.0,2.0,,Cayey,Puerto Rico,736.0,2109.0,,177000
for_sale,3.0,2.0,1.15,Toa Baja,Puerto Rico,949.0,1166.0,,110000
for_sale,,,10.68,Hatillo,Puerto Rico,659.0,,,350000
for_sale,2.0,2.0,0.05,Lares,Puerto Rico,669.0,1173.0,,59000
for_sale,3.0,3.0,0.07,Bayamón,Puerto Rico,959.0,1115.0,,65000
for_sale,4.0,3.0,0.46,San Sebastian,Puerto Rico,612.0,2520.0,,179000
for_sale,4.0,2.0,0.09,Toa Alta,Puerto Rico,949.0,1225.0,,140000
for_sale,3.0,2.0,0.11,Guaynabo,Puerto Rico,969.0,1896.0,,265000
for_sale,4.0,2.0,0.09,Ponce,Puerto Rico,728.0,2710.0,,225000
for_sale,4.0,3.0,0.23,Dorado,Puerto Rico,646.0,3337.0,,1775000
for_sale,3.0,4.0,1.94,Utuado,Puerto Rico,641.0,2500.0,,195000
for_sale,3.0,3.0,0.11,San Juan,Puerto Rico,926.0,1996.0,,190000
for_sale,3.0,2.0,0.15,Cidra,Puerto Rico,739.0,1130.0,,100000
for_sale,,,4.86,Dorado,Puerto Rico,646.0,,,800000
for_sale,5.0,3.0,0.23,Guanica,Puerto Rico,653.0,4046.0,,900000
for_sale,,,47.26,Comerio,Puerto Rico,782.0,,,470000
for_sale,4.0,2.0,0.21,Dorado,Puerto Rico,646.0,999.0,,850000
for_sale,3.0,2.0,0.09,Bayamon,Puerto Rico,957.0,1149.0,,77000
for_sale,1.0,1.0,0.09,Toa Baja,Puerto Rico,949.0,3767.0,,85000
for_sale,5.0,3.0,0.61,Vega Alta,Puerto Rico,692.0,1400.0,,100000
for_sale,2.0,3.0,,San Juan,Puerto Rico,912.0,1600.0,,1200000
for_sale,3.0,2.0,0.08,Toa Baja,Puerto Rico,949.0,1900.0,,229900
for_sale,7.0,3.0,17.88,Caguas,Puerto Rico,726.0,3000.0,,675000
for_sale,3.0,1.0,0.07,Toa Baja,Puerto Rico,949.0,950.0,,63800
for_sale,5.0,4.0,0.08,San Juan,Puerto Rico,907.0,1898.0,,875000
for_sale,4.0,4.0,0.32,Dorado,Puerto Rico,646.0,2800.0,,825000
for_sale,4.0,3.0,0.15,Carolina,Puerto Rico,983.0,2611.0,,610000
for_sale,3.0,2.0,0.09,Bayamon,Puerto Rico,957.0,1200.0,,102000
for_sale,,,0.94,Christiansted,Virgin Islands,820.0,,,184000
for_sale,2.0,1.0,0.07,San Juan,Puerto Rico,968.0,1000.0,,225000
for_sale,6.0,3.0,0.32,Kingshill,Virgin Islands,850.0,,,175000
for_sale,4.0,2.0,0.09,Ponce,Puerto Rico,728.0,2710.0,,225000
for_sale,6.0,4.0,0.79,Orocovis,Puerto Rico,720.0,2345.0,,85000
for_sale,,,0.6,Christiansted,Virgin Islands,820.0,,,85000
for_sale,3.0,2.0,,San Juan,Puerto Rico,909.0,1345.0,,879000
for_sale,1.0,1.0,,San Juan,Puerto Rico,924.0,673.0,,97000
for_sale,2.0,1.0,,Bayamon,Puerto Rico,956.0,699.0,,65000
for_sale,3.0,1.0,0.03,San Lorenzo,Puerto Rico,754.0,1379.0,,80000
